Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Amul Milk 150g,Dairy,18.8,583,Summer,15.7,22.6,26-01-2025,20-10-2025
Parle Chocolate 400g,Snacks,41.57,893,Autumn,8.6,23.9,15-09-2024,04-05-2025
Parle Cookies 750g,Snacks,38.68,150,Monsoon,8.3,28.7,24-06-2024,06-04-2025
Surf Excel Air Freshener 100g,Household,23.44,327,Autumn,5.5,9.3,14-09-2024,16-02-2025
Amul Butter 150g,Dairy,12.13,781,Summer,11.2,1.4,19-02-2025,29-10-2025
Colgate Shampoo 500g,Personal Care,7.95,679,Summer,15.5,5.7,05-04-2025,09-09-2025
Parle Chips 1kg,Snacks,46.84,85,Winter,2,14.3,09-02-2025,30-07-2025
Bru Energy Drink 150g,Beverages,24.28,601,Summer,11.3,16.2,28-01-2025,26-07-2025
Classmate Notebook 300g,Stationery,16.12,999,Summer,16.6,7.8,01-06-2024,20-04-2025
Patanjali Face Wash 400g,Personal Care,7.45,995,Autumn,4.9,1.1,29-12-2024,03-09-2025
Navneet Pen 200g,Stationery,46.3,676,Autumn,11.6,1.7,25-07-2024,09-02-2025
Camlin Marker 1kg,Stationery,36.83,614,Summer,9,14.6,05-08-2024,31-07-2025
Red Bull Juice 300g,Beverages,18.07,879,Spring,6.2,21,26-12-2024,27-06-2025
Colgate Soap 400g,Personal Care,38.63,864,Monsoon,13.8,10.7,07-08-2024,08-01-2025
Vim Floor Cleaner 750g,Household,48.35,133,Autumn,9.6,10.4,18-10-2024,26-07-2025
Himalaya Face Wash 150g,Personal Care,13.57,141,Autumn,12.1,9.9,18-12-2024,28-03-2025
Vim Toilet Cleaner 400g,Household,20.07,939,Winter,8.4,18.6,28-05-2024,16-01-2025
Bru Juice 50g,Beverages,28.08,882,Spring,3.2,24.1,07-01-2025,21-10-2025
Surf Excel Dishwash Liquid 250g,Household,35.68,906,Autumn,19.5,12.1,09-07-2024,27-12-2024
Surf Excel Detergent Powder 750g,Household,31.18,790,Winter,12.7,18.9,11-01-2025,18-06-2025
Haldiram's Chocolate 750g,Snacks,23.18,647,Monsoon,6.2,27.5,10-03-2025,17-01-2026
Harpic Floor Cleaner 400g,Household,15.82,733,Autumn,17.3,17.3,02-10-2024,12-04-2025
Cello Pen 250g,Stationery,5.18,347,Autumn,11.5,9.4,09-04-2025,24-12-2025
Cello Highlighter 1kg,Stationery,26.53,662,Spring,12.2,13.3,16-09-2024,20-03-2025
Tata Tea Tea 200g,Beverages,6.8,998,Winter,7.4,29.4,07-04-2025,09-02-2026
Camlin Marker 250g,Stationery,20.42,950,Spring,10.7,24.4,23-10-2024,18-08-2025
Colgate Shampoo 250g,Personal Care,35.41,619,Monsoon,11.4,13.2,05-08-2024,08-04-2025
Patanjali Toothpaste 1kg,Personal Care,49.45,505,Summer,3.1,10.7,04-08-2024,24-06-2025
Tata Tea Soft Drink 100g,Beverages,39.24,199,Spring,12.9,29,16-08-2024,22-05-2025
Lizol Toilet Cleaner 1kg,Household,32.01,799,Summer,16,10.9,03-02-2025,06-05-2025
Patanjali Shampoo 200g,Personal Care,30.1,924,Summer,14.1,1.8,06-07-2024,02-12-2024
Himalaya Shampoo 400g,Personal Care,14.58,469,Autumn,18.8,14.9,28-09-2024,25-07-2025
Camlin Pen 50g,Stationery,35.24,736,Spring,5.3,25.9,06-07-2024,01-07-2025
Tata Tea Soft Drink 750g,Beverages,14.49,793,Spring,11.5,3.8,26-02-2025,19-10-2025
Lizol Detergent Powder 250g,Household,7.32,225,Winter,14.1,15.2,27-09-2024,06-07-2025
Himalaya Toothpaste 100g,Personal Care,16.12,827,Spring,13.4,15.5,24-05-2024,01-10-2024
Classmate Pen 50g,Stationery,26.37,818,Winter,14.5,3,11-10-2024,08-03-2025
Patanjali Toothpaste 250g,Personal Care,29.77,291,Monsoon,17.2,11.1,17-11-2024,18-10-2025
ITC Cookies 1kg,Snacks,17.17,833,Autumn,13.7,28.4,13-10-2024,11-08-2025
Tata Tea Energy Drink 200g,Beverages,19.52,503,Winter,13.7,27.4,13-01-2025,09-12-2025
Himalaya Toothpaste 1kg,Personal Care,15.97,674,Monsoon,15.9,18,30-08-2024,27-05-2025
ITC Chocolate 750g,Snacks,24.41,886,Autumn,16,1.9,30-08-2024,06-01-2025
Paperboat Coffee 100g,Beverages,34.73,903,Autumn,19.2,26.4,16-10-2024,14-10-2025
Amul Milk 1kg,Dairy,36.62,485,Spring,6.6,18,13-01-2025,24-06-2025
Cello Notebook 1kg,Stationery,40.22,443,Summer,8.1,24,31-08-2024,28-02-2025
Amul Butter 500g,Dairy,11.37,531,Monsoon,14.9,6.9,13-01-2025,19-05-2025
Haldiram's Biscuits 50g,Snacks,40.45,81,Autumn,10.1,4.3,17-02-2025,16-11-2025
Classmate Pen 750g,Stationery,25.03,756,Monsoon,11.9,11.7,15-03-2025,20-02-2026
Mother Dairy Yogurt 1kg,Dairy,22.52,821,Summer,8.6,26.5,30-12-2024,10-04-2025
Classmate Highlighter 100g,Stationery,26.67,642,Spring,5.4,4.2,11-06-2024,25-11-2024
Dove Face Wash 250g,Personal Care,22.02,289,Monsoon,11.6,15.3,21-08-2024,09-03-2025
Paperboat Energy Drink 200g,Beverages,48.42,397,Monsoon,6.7,11.2,27-06-2024,19-10-2024
Cello Pen 400g,Stationery,17.7,472,Autumn,16.9,25.9,17-02-2025,20-08-2025
ITC Cookies 50g,Snacks,13.98,198,Summer,9,10.2,02-04-2025,08-12-2025
Harpic Detergent Powder 300g,Household,47.24,157,Winter,11.2,29.3,30-11-2024,16-03-2025
Surf Excel Detergent Powder 400g,Household,42.07,292,Winter,14.1,6.3,08-10-2024,19-02-2025
Patanjali Body Lotion 100g,Personal Care,38.71,172,Spring,17.6,2,25-09-2024,02-04-2025
Britannia Cookies 750g,Snacks,8.84,94,Summer,9.1,22.4,12-02-2025,30-09-2025
Dove Soap 50g,Personal Care,8.75,325,Winter,6.2,19.5,28-12-2024,20-10-2025
Paperboat Soft Drink 400g,Beverages,29.78,186,Summer,11,22.7,18-11-2024,15-07-2025
Tata Tea Coffee 150g,Beverages,17.19,483,Autumn,12.3,4.4,26-08-2024,26-02-2025
Vim Detergent Powder 300g,Household,31.91,444,Monsoon,13.1,9.1,19-01-2025,24-11-2025
Mother Dairy Cheese 100g,Dairy,19,446,Autumn,7.6,20.8,23-02-2025,31-05-2025
Himalaya Body Lotion 500g,Personal Care,46.75,650,Monsoon,2.7,15.5,01-07-2024,26-02-2025
Navneet Pen 100g,Stationery,30.52,244,Winter,12.7,9.9,27-12-2024,15-12-2025
Red Bull Soft Drink 150g,Beverages,27.63,626,Spring,6.4,2.3,19-05-2024,19-08-2024
Colgate Toothpaste 400g,Personal Care,7.71,24,Spring,14.6,1.2,15-12-2024,16-09-2025
Camlin Highlighter 250g,Stationery,29.06,669,Monsoon,11.3,25.6,06-04-2025,15-10-2025
Surf Excel Floor Cleaner 100g,Household,38.95,812,Summer,17.1,29.4,06-10-2024,04-04-2025
Cello Pencil 100g,Stationery,26.52,268,Monsoon,8.7,26.3,30-12-2024,21-06-2025
Haldiram's Namkeen 200g,Snacks,45.86,51,Monsoon,11.7,15.3,12-02-2025,23-09-2025
Navneet Notebook 100g,Stationery,36.98,705,Winter,17,18.4,23-03-2025,19-02-2026
Navneet Notebook 150g,Stationery,38.81,553,Monsoon,11,29.7,10-09-2024,11-08-2025
Lizol Dishwash Liquid 250g,Household,7.71,773,Autumn,18.3,25.9,24-08-2024,07-03-2025
Red Bull Juice 500g,Beverages,21.48,21,Autumn,8.2,29,28-10-2024,27-05-2025
Bru Energy Drink 750g,Beverages,34.41,477,Monsoon,8,5.9,24-11-2024,24-09-2025
Mother Dairy Milk 50g,Dairy,42.26,956,Winter,16.3,27.5,16-11-2024,06-07-2025
Mother Dairy Milk 1kg,Dairy,19.67,961,Spring,17.9,22.5,14-03-2025,13-06-2025
Colgate Toothpaste 50g,Personal Care,24.57,515,Autumn,13.4,24.3,04-12-2024,02-11-2025
Patanjali Soap 200g,Personal Care,16.37,314,Winter,12.4,29.5,31-07-2024,27-04-2025
Britannia Cookies 250g,Snacks,32.22,114,Spring,13.7,3.6,08-07-2024,25-06-2025
Paperboat Juice 100g,Beverages,24.82,152,Winter,17.1,20.4,15-10-2024,05-10-2025
Navneet Pencil 400g,Stationery,31.74,378,Spring,11.5,10.8,08-02-2025,15-08-2025
Amul Cheese 200g,Dairy,11.42,820,Spring,15.2,22.2,17-01-2025,08-01-2026
Amul Milk 50g,Dairy,5.18,989,Monsoon,16.1,3.4,02-10-2024,16-03-2025
Navneet Notebook 500g,Stationery,19.63,114,Autumn,9.1,29.5,27-01-2025,01-07-2025
Camlin Pen 200g,Stationery,38.69,870,Monsoon,4.5,29.5,26-06-2024,20-10-2024
Patanjali Body Lotion 50g,Personal Care,37.68,465,Autumn,15.5,14.3,18-02-2025,05-01-2026
Red Bull Tea 300g,Beverages,45.66,925,Winter,16.5,24.8,14-03-2025,31-07-2025
Patanjali Soap 100g,Personal Care,46.45,413,Autumn,8,1.6,18-02-2025,24-11-2025
Britannia Namkeen 400g,Snacks,23.23,436,Autumn,11.2,17,17-09-2024,08-09-2025
ITC Namkeen 750g,Snacks,38.52,427,Summer,9.4,9.3,03-12-2024,09-11-2025
Camlin Notebook 500g,Stationery,19.28,228,Autumn,9.7,13.4,31-03-2025,16-07-2025
Britannia Chips 400g,Snacks,12.92,156,Winter,19.1,23.6,01-03-2025,08-12-2025
ITC Cookies 300g,Snacks,7.2,941,Winter,12.9,24.8,14-08-2024,26-12-2024
Dove Body Lotion 400g,Personal Care,43.86,174,Monsoon,17.4,24,29-11-2024,22-07-2025
Amul Yogurt 50g,Dairy,24.53,279,Autumn,18.3,24.5,04-01-2025,17-12-2025
Red Bull Energy Drink 200g,Beverages,17.74,921,Summer,16.7,6.6,20-09-2024,09-09-2025
Dove Body Lotion 100g,Personal Care,43.31,246,Autumn,3.3,21.9,25-03-2025,19-03-2026
Cello Marker 400g,Stationery,7.8,639,Summer,10.6,6.5,28-11-2024,23-09-2025
Tata Tea Energy Drink 150g,Beverages,35.76,394,Spring,7.9,24.9,27-07-2024,20-01-2025
Camlin Marker 500g,Stationery,41.72,808,Spring,12.5,22,19-09-2024,14-02-2025
Britannia Namkeen 750g,Snacks,17.64,414,Summer,16.6,8.3,05-09-2024,06-03-2025
Harpic Floor Cleaner 500g,Household,24.15,458,Summer,8.6,23.9,13-02-2025,25-09-2025
Tata Tea Coffee 50g,Beverages,30.07,650,Winter,2.1,9.5,26-08-2024,22-05-2025
Dove Body Lotion 300g,Personal Care,34.03,413,Spring,3.8,22.9,09-08-2024,24-07-2025
Cello Highlighter 300g,Stationery,41.9,93,Spring,15.8,29.1,02-11-2024,29-09-2025
Red Bull Juice 250g,Beverages,31.39,723,Winter,9.6,3.7,11-08-2024,21-05-2025
Britannia Cookies 50g,Snacks,23.16,864,Spring,16.8,19.2,09-11-2024,11-05-2025
Surf Excel Air Freshener 1kg,Household,35.7,412,Winter,13.8,2.6,02-03-2025,04-12-2025
Lizol Floor Cleaner 150g,Household,14.63,665,Summer,7.5,27.4,04-07-2024,11-10-2024
ITC Namkeen 300g,Snacks,5.69,745,Monsoon,17,29,23-06-2024,09-06-2025
Dove Face Wash 750g,Personal Care,24.64,998,Autumn,2.9,8.5,18-01-2025,07-07-2025
Vim Floor Cleaner 50g,Household,38.07,476,Summer,5.3,3.7,09-03-2025,26-08-2025
Lizol Detergent Powder 200g,Household,35.87,274,Spring,11.5,7.3,30-03-2025,11-07-2025
Cello Pencil 300g,Stationery,44.95,222,Monsoon,4.8,22.2,19-11-2024,18-05-2025
Classmate Pen 500g,Stationery,33.22,967,Winter,13.2,25.9,23-01-2025,16-10-2025
Haldiram's Namkeen 100g,Snacks,41.78,209,Monsoon,16.6,3.6,22-03-2025,13-07-2025
Tata Tea Tea 500g,Beverages,24.18,120,Autumn,10.3,18.8,01-12-2024,16-11-2025
Red Bull Energy Drink 50g,Beverages,22.47,181,Summer,17.5,24.1,02-03-2025,20-07-2025
Camlin Notebook 1kg,Stationery,45.4,785,Winter,4.4,18.8,28-06-2024,28-05-2025
Harpic Toilet Cleaner 750g,Household,9.89,424,Spring,17.4,10,16-09-2024,26-04-2025
Vim Floor Cleaner 200g,Household,11.7,54,Spring,14.4,13.8,20-06-2024,06-03-2025
Bru Tea 150g,Beverages,28.03,942,Autumn,18.6,19.7,01-09-2024,22-02-2025
Vim Toilet Cleaner 750g,Household,47.02,434,Monsoon,10.5,28.7,28-01-2025,13-05-2025
Harpic Air Freshener 750g,Household,36.05,683,Spring,7.4,7,17-12-2024,28-05-2025
Haldiram's Chips 400g,Snacks,20.61,973,Monsoon,5.6,8.8,29-08-2024,17-12-2024
Harpic Dishwash Liquid 50g,Household,16,127,Monsoon,4.9,17.7,13-08-2024,22-02-2025
Patanjali Shampoo 50g,Personal Care,13.28,219,Summer,14.8,9.9,11-07-2024,17-02-2025
Camlin Notebook 250g,Stationery,35.38,42,Winter,7.5,10.1,18-12-2024,03-08-2025
Navneet Highlighter 150g,Stationery,29.04,877,Winter,12.7,13.2,21-08-2024,24-02-2025
Classmate Pencil 1kg,Stationery,16.75,366,Autumn,15.5,12.2,24-05-2024,03-05-2025
Mother Dairy Paneer 50g,Dairy,22.49,319,Spring,18.4,25.8,06-12-2024,06-05-2025
Patanjali Soap 300g,Personal Care,35.83,845,Monsoon,11.8,10.1,03-01-2025,30-08-2025
ITC Cookies 400g,Snacks,6.06,883,Monsoon,2.5,9.7,17-08-2024,26-11-2024
Lizol Floor Cleaner 200g,Household,27.01,303,Spring,8.1,10.4,13-05-2024,09-12-2024
Surf Excel Detergent Powder 1kg,Household,42.23,928,Spring,6.1,5.6,12-05-2024,27-11-2024
Haldiram's Chips 750g,Snacks,46.23,826,Monsoon,16,10.2,30-10-2024,17-10-2025
Mother Dairy Milk 250g,Dairy,36.7,712,Winter,2.1,16.4,27-10-2024,29-05-2025
Cello Pen 750g,Stationery,31.13,375,Spring,16.1,24.6,28-05-2024,14-04-2025
Surf Excel Air Freshener 150g,Household,31.94,360,Spring,12.2,28.7,01-03-2025,30-10-2025
Britannia Chocolate 1kg,Snacks,15.43,532,Autumn,13.5,12,22-10-2024,23-06-2025
Vim Detergent Powder 750g,Household,18.13,217,Autumn,12.4,2.5,11-05-2024,09-03-2025
ITC Namkeen 250g,Snacks,7.18,609,Winter,16.7,11.1,13-11-2024,08-10-2025
Surf Excel Dishwash Liquid 200g,Household,27.21,678,Spring,15.3,28.8,22-12-2024,22-08-2025
Colgate Soap 50g,Personal Care,44.5,858,Summer,13.1,20.6,11-09-2024,16-05-2025
Amul Butter 250g,Dairy,25.63,420,Monsoon,4.5,28.4,08-11-2024,28-07-2025
Cello Notebook 500g,Stationery,44.46,899,Summer,14.8,17,20-03-2025,06-08-2025
Cello Highlighter 100g,Stationery,48.48,895,Summer,18.3,12.7,27-05-2024,30-11-2024
Harpic Floor Cleaner 50g,Household,46.28,964,Winter,8,2.3,16-10-2024,13-09-2025
Navneet Notebook 250g,Stationery,44.61,839,Summer,19.6,17.1,15-11-2024,19-04-2025
Lizol Toilet Cleaner 50g,Household,28.34,525,Spring,5.6,24.7,16-12-2024,17-03-2025
Britannia Namkeen 250g,Snacks,8.1,45,Monsoon,7.7,8.8,04-09-2024,23-12-2024
Mother Dairy Yogurt 500g,Dairy,49.14,46,Winter,13,15.4,28-03-2025,01-08-2025
Vim Air Freshener 150g,Household,47.63,549,Summer,14.1,17.6,06-12-2024,25-06-2025
Bru Energy Drink 500g,Beverages,47.67,74,Monsoon,18,16.8,03-04-2025,19-09-2025
Vim Air Freshener 200g,Household,10.53,369,Summer,16,22.2,17-10-2024,26-06-2025
Lizol Detergent Powder 50g,Household,42.46,760,Summer,18.9,22.3,10-07-2024,08-03-2025
Parle Cookies 1kg,Snacks,34.93,294,Spring,2.6,15.5,14-10-2024,05-10-2025
Harpic Floor Cleaner 300g,Household,19.68,172,Autumn,8.9,13.4,22-09-2024,24-05-2025
Red Bull Juice 50g,Beverages,14.24,513,Summer,3.8,3.1,13-05-2024,04-05-2025
Cello Marker 50g,Stationery,17.98,317,Spring,19,17.9,04-01-2025,25-09-2025
Himalaya Face Wash 100g,Personal Care,18.87,825,Spring,13.1,16.3,15-07-2024,20-12-2024
Red Bull Juice 1kg,Beverages,29.3,158,Summer,11.3,11.7,13-03-2025,03-12-2025
Haldiram's Cookies 250g,Snacks,35.68,576,Winter,13.8,14.8,17-07-2024,10-01-2025
Britannia Chocolate 750g,Snacks,31.81,845,Winter,17.2,24.3,25-10-2024,16-02-2025
Haldiram's Chocolate 1kg,Snacks,18.6,131,Spring,7.4,8.4,08-12-2024,17-09-2025
Red Bull Coffee 200g,Beverages,42.52,621,Monsoon,16.9,13.6,28-05-2024,05-10-2024
Patanjali Body Lotion 250g,Personal Care,42.02,357,Monsoon,10.9,16.8,28-06-2024,21-10-2024
Surf Excel Dishwash Liquid 300g,Household,23.65,727,Autumn,8.7,1.8,18-11-2024,03-03-2025
Mother Dairy Butter 1kg,Dairy,45.69,102,Monsoon,15.9,21.1,22-11-2024,27-04-2025
ITC Chocolate 300g,Snacks,21.19,709,Monsoon,9.2,5.9,18-06-2024,09-04-2025
Paperboat Soft Drink 500g,Beverages,11.63,371,Monsoon,19.6,4.5,24-09-2024,11-07-2025
