Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Harpic Dishwash Liquid 550g,Household,22.06,764,Autumn,19.6,24.3,22-09-2024,10-07-2025
Tata Tea Energy Drink 1200g,Beverages,19.52,104,Summer,8.2,7,12-07-2024,22-01-2025
Red Bull Tea 750g,Beverages,29.02,265,Summer,2.5,23.1,05-06-2024,25-05-2025
Tata Tea Soft Drink 150g,Beverages,42.63,823,Monsoon,6.4,16.1,19-02-2025,28-11-2025
Britannia Namkeen 1250g,Snacks,44.1,736,Spring,3,22.2,14-07-2024,26-01-2025
Haldiram's Chips 400g,Snacks,36.88,864,Winter,6.7,8.2,26-12-2024,10-05-2025
ITC Cookies 450g,Snacks,25.13,23,Monsoon,2.4,28.8,10-10-2024,12-09-2025
Surf Excel Dishwash Liquid 700g,Household,32.08,383,Winter,15.8,21.1,29-08-2024,05-08-2025
ITC Chips 850g,Snacks,33.88,795,Spring,2.8,16,19-11-2024,18-07-2025
Parle Biscuits 1150g,Snacks,49.23,526,Winter,17.3,7.5,26-09-2024,09-08-2025
Tata Tea Coffee 400g,Beverages,18.42,880,Spring,13.8,27.2,28-08-2024,31-05-2025
Red Bull Tea 200g,Beverages,40.52,779,Spring,16,23.2,12-03-2025,16-08-2025
Harpic Toilet Cleaner 250g,Household,25.4,906,Monsoon,5.7,19.2,11-11-2024,18-04-2025
Vim Air Freshener 50g,Household,6.96,818,Monsoon,6.5,21.2,26-06-2024,24-12-2024
Vim Floor Cleaner 900g,Household,23.47,638,Winter,4.1,5.2,28-05-2024,26-10-2024
Himalaya Body Lotion 500g,Personal Care,19.8,233,Winter,2,15.8,11-09-2024,13-01-2025
Britannia Chocolate 1350g,Snacks,26.12,159,Spring,7.4,14.8,27-06-2024,09-03-2025
Vim Floor Cleaner 1250g,Household,7.67,310,Spring,5.1,1.3,25-08-2024,21-04-2025
Britannia Chips 750g,Snacks,19.74,738,Summer,6.6,3.9,24-08-2024,06-07-2025
Paperboat Coffee 200g,Beverages,42.16,912,Monsoon,11.9,2.5,16-01-2025,06-09-2025
Paperboat Juice 1500g,Beverages,19.61,486,Summer,3.7,19.1,07-10-2024,19-02-2025
Red Bull Coffee 800g,Beverages,25.52,423,Spring,18.7,27.5,03-10-2024,31-08-2025
Harpic Toilet Cleaner 750g,Household,24.6,642,Summer,9.7,8.7,02-02-2025,09-10-2025
Colgate Body Lotion 1300g,Personal Care,37.49,124,Winter,6.8,23.2,07-04-2025,31-10-2025
Bru Coffee 1000g,Beverages,39.55,255,Spring,4.9,14.5,02-12-2024,19-06-2025
Red Bull Tea 950g,Beverages,15.67,761,Summer,5.6,21.2,16-06-2024,16-03-2025
Colgate Soap 350g,Personal Care,37.72,657,Spring,12.8,11.5,16-01-2025,17-11-2025
Paperboat Tea 1000g,Beverages,32.81,66,Spring,9.2,16.1,09-02-2025,05-06-2025
Paperboat Juice 1050g,Beverages,34.06,655,Winter,18.3,12.9,30-10-2024,08-02-2025
Harpic Air Freshener 1400g,Household,26.52,883,Autumn,8.6,3.6,21-03-2025,29-01-2026
Parle Namkeen 150g,Snacks,22.58,188,Spring,12.7,28.9,05-06-2024,13-02-2025
Mother Dairy Yogurt 1000g,Dairy,33.69,773,Summer,3.8,10.1,06-12-2024,21-08-2025
Vim Detergent Powder 600g,Household,12.54,30,Spring,10.3,21.5,15-06-2024,22-01-2025
Dove Body Lotion 500g,Personal Care,32.32,18,Summer,11.1,13.1,21-10-2024,30-08-2025
ITC Biscuits 400g,Snacks,41.61,206,Monsoon,3.4,26.9,08-07-2024,13-11-2024
Vim Dishwash Liquid 400g,Household,18.63,89,Summer,18.1,21.9,04-04-2025,22-12-2025
Lizol Toilet Cleaner 600g,Household,24.57,569,Summer,15.8,12.1,19-11-2024,01-03-2025
Dove Body Lotion 250g,Personal Care,13.45,488,Summer,2.5,24,18-06-2024,07-06-2025
Surf Excel Air Freshener 50g,Household,43.55,909,Monsoon,6.3,10.1,14-05-2024,31-03-2025
ITC Chips 650g,Snacks,36.82,646,Summer,13.6,4.4,07-09-2024,24-07-2025
Tata Tea Soft Drink 950g,Beverages,45.3,377,Summer,11.2,5.6,27-12-2024,25-04-2025
Harpic Floor Cleaner 1500g,Household,25.91,352,Spring,3.5,11.6,03-11-2024,01-03-2025
ITC Biscuits 1400g,Snacks,36.44,28,Summer,5.5,27.1,25-09-2024,09-09-2025
Himalaya Body Lotion 800g,Personal Care,44.67,367,Monsoon,6.6,18.2,14-12-2024,15-04-2025
Bru Soft Drink 700g,Beverages,43.03,639,Autumn,18.7,9.8,30-10-2024,27-06-2025
Harpic Dishwash Liquid 1300g,Household,46.32,227,Spring,14,19.7,26-08-2024,28-03-2025
Paperboat Tea 100g,Beverages,31.57,221,Winter,12.3,5.2,19-06-2024,02-11-2024
Lizol Floor Cleaner 750g,Household,21.79,643,Spring,4.6,12.5,15-07-2024,08-05-2025
Bru Juice 300g,Beverages,27.34,167,Spring,14.1,12,18-11-2024,06-05-2025
Paperboat Juice 650g,Beverages,37.84,177,Monsoon,11.6,24.9,16-11-2024,20-09-2025
Bru Tea 300g,Beverages,25.99,248,Monsoon,14.3,1.9,25-02-2025,18-12-2025
Lizol Floor Cleaner 850g,Household,9.96,445,Autumn,8.3,11.2,18-05-2024,08-04-2025
Tata Tea Soft Drink 400g,Beverages,46.16,566,Autumn,10.4,5.9,06-10-2024,29-08-2025
Bru Soft Drink 650g,Beverages,36.17,765,Winter,17,9.7,18-08-2024,31-07-2025
Britannia Biscuits 1150g,Snacks,6.25,781,Spring,14.8,15.1,24-02-2025,22-08-2025
Lizol Floor Cleaner 150g,Household,46.2,265,Autumn,9.1,4,20-03-2025,13-10-2025
Surf Excel Dishwash Liquid 1100g,Household,35.13,277,Winter,2.6,13.9,12-02-2025,13-09-2025
Red Bull Coffee 550g,Beverages,20.55,242,Monsoon,6.5,6.1,13-03-2025,10-09-2025
Bru Soft Drink 1450g,Beverages,10.99,957,Winter,2.3,27.7,12-02-2025,08-09-2025
Mother Dairy Butter 250g,Dairy,46.5,448,Summer,19.7,1.4,28-05-2024,24-04-2025
Patanjali Shampoo 1300g,Personal Care,24.42,701,Summer,3.4,25.7,31-10-2024,30-07-2025
Harpic Floor Cleaner 1250g,Household,16.08,271,Autumn,3.6,26.8,25-08-2024,25-05-2025
Patanjali Shampoo 200g,Personal Care,15.77,254,Winter,4.4,4.9,28-01-2025,27-09-2025
Surf Excel Air Freshener 900g,Household,9.25,707,Winter,8.7,29.4,19-05-2024,16-03-2025
Haldiram's Chocolate 250g,Snacks,45.96,333,Autumn,13.3,20.1,24-09-2024,21-09-2025
Colgate Soap 1150g,Personal Care,40.55,366,Summer,14.4,6.6,03-11-2024,31-10-2025
Parle Chocolate 1050g,Snacks,14.63,528,Winter,19.6,2.5,02-06-2024,08-12-2024
Haldiram's Namkeen 550g,Snacks,15.3,734,Winter,16.1,20.2,20-02-2025,19-12-2025
Paperboat Coffee 850g,Beverages,9.3,373,Monsoon,8.7,5.8,05-08-2024,27-01-2025
Patanjali Toothpaste 200g,Personal Care,44.18,264,Autumn,7.1,14.7,08-02-2025,02-10-2025
Mother Dairy Cheese 1000g,Dairy,23.29,830,Monsoon,9.2,18.3,30-08-2024,21-03-2025
Red Bull Energy Drink 1450g,Beverages,33.57,327,Winter,13.9,27.8,23-01-2025,28-09-2025
Surf Excel Floor Cleaner 250g,Household,9.28,803,Spring,13.7,15.2,29-11-2024,23-11-2025
Himalaya Body Lotion 950g,Personal Care,27.03,639,Autumn,5.1,2.2,04-11-2024,12-02-2025
Dove Soap 50g,Personal Care,26.01,922,Autumn,17.7,1.1,25-08-2024,28-03-2025
Harpic Dishwash Liquid 1350g,Household,11.86,925,Winter,18,11.3,23-03-2025,02-01-2026
Red Bull Energy Drink 600g,Beverages,5.22,337,Winter,12.3,1.6,01-08-2024,20-07-2025
Harpic Floor Cleaner 50g,Household,26.91,722,Monsoon,12.3,26.5,09-06-2024,20-03-2025
Vim Dishwash Liquid 900g,Household,22.28,444,Spring,15,27,16-12-2024,14-09-2025
Vim Detergent Powder 1500g,Household,31.02,119,Winter,7.8,26.8,29-07-2024,18-05-2025
Haldiram's Chips 100g,Snacks,23.58,474,Monsoon,14.1,3.4,24-12-2024,24-10-2025
Tata Tea Coffee 1000g,Beverages,7.11,671,Autumn,19.8,16.3,17-10-2024,07-04-2025
Colgate Toothpaste 750g,Personal Care,14.08,943,Winter,6.9,3.2,14-05-2024,14-11-2024
Britannia Namkeen 600g,Snacks,25.64,989,Winter,11.1,7.4,21-10-2024,14-07-2025
Mother Dairy Butter 600g,Dairy,16.98,653,Summer,6.8,26.9,06-09-2024,16-03-2025
Mother Dairy Cheese 100g,Dairy,45.74,424,Spring,19.8,25.5,06-11-2024,22-05-2025
Mother Dairy Paneer 550g,Dairy,6.47,380,Spring,7.7,22.8,31-03-2025,30-06-2025
Paperboat Energy Drink 100g,Beverages,28.88,945,Summer,11.9,8.6,02-12-2024,02-03-2025
Amul Milk 1300g,Dairy,29.87,307,Spring,19,13.3,28-05-2024,08-09-2024
Vim Detergent Powder 900g,Household,20.86,307,Autumn,5.6,29.2,13-06-2024,10-02-2025
Red Bull Energy Drink 1050g,Beverages,42.4,100,Spring,7.5,3.4,10-08-2024,23-03-2025
Vim Toilet Cleaner 300g,Household,31.57,594,Winter,5.7,18.1,20-10-2024,16-05-2025
Haldiram's Namkeen 1350g,Snacks,24.13,874,Monsoon,5.8,6.3,04-03-2025,01-03-2026
Harpic Floor Cleaner 300g,Household,5.12,98,Autumn,6.7,24.4,19-08-2024,28-11-2024
ITC Cookies 350g,Snacks,42.08,77,Summer,12.5,18.7,02-07-2024,04-11-2024
Parle Namkeen 100g,Snacks,33.86,850,Autumn,13.2,10.2,01-10-2024,31-07-2025
Red Bull Energy Drink 900g,Beverages,42.76,689,Monsoon,9.2,27.1,03-07-2024,25-12-2024
Patanjali Body Lotion 950g,Personal Care,19.74,485,Monsoon,13.4,3.8,22-08-2024,19-01-2025
Patanjali Face Wash 450g,Personal Care,47.47,138,Summer,12.7,7,27-08-2024,23-08-2025
Himalaya Toothpaste 50g,Personal Care,22.64,657,Monsoon,18.8,20.8,05-04-2025,08-10-2025
ITC Chocolate 1050g,Snacks,49.5,552,Summer,13.1,3.6,14-10-2024,24-07-2025
Mother Dairy Milk 250g,Dairy,24.85,582,Autumn,19.9,29,09-11-2024,18-04-2025
Haldiram's Cookies 750g,Snacks,48.53,530,Autumn,10.2,8.1,23-09-2024,16-08-2025
Vim Detergent Powder 850g,Household,16.41,879,Summer,11,4.4,14-01-2025,17-04-2025
Harpic Dishwash Liquid 350g,Household,49.07,429,Autumn,10.5,22.4,12-11-2024,24-02-2025
Amul Cheese 450g,Dairy,5.69,220,Spring,7.5,4.1,28-07-2024,29-11-2024
Britannia Namkeen 850g,Snacks,46.61,227,Summer,4.1,10.7,17-05-2024,17-05-2025
Harpic Air Freshener 150g,Household,17.5,37,Spring,9.2,23.2,12-09-2024,15-03-2025
Haldiram's Chocolate 350g,Snacks,6.53,450,Winter,8.8,13,05-10-2024,07-06-2025
Red Bull Coffee 1500g,Beverages,13.31,887,Monsoon,6.2,24.2,25-03-2025,11-10-2025
Colgate Body Lotion 1250g,Personal Care,30.98,714,Spring,14.1,4.7,26-09-2024,24-04-2025
Patanjali Toothpaste 1300g,Personal Care,20.64,130,Autumn,16.4,20.9,24-07-2024,12-02-2025
Lizol Floor Cleaner 350g,Household,9.96,166,Autumn,18,24.8,07-10-2024,18-07-2025
Tata Tea Juice 650g,Beverages,44.86,384,Spring,2.9,2.1,11-04-2025,20-07-2025
Vim Toilet Cleaner 700g,Household,39.89,977,Winter,11.1,11.2,15-07-2024,13-02-2025
Parle Biscuits 1300g,Snacks,14.55,200,Autumn,6.9,3.5,04-06-2024,19-02-2025
Amul Yogurt 200g,Dairy,18.86,864,Monsoon,13.6,21.4,20-07-2024,31-03-2025
Haldiram's Namkeen 1250g,Snacks,43.15,632,Monsoon,10.6,25.3,26-09-2024,22-06-2025
Patanjali Shampoo 950g,Personal Care,44.54,815,Summer,19.9,29.4,30-07-2024,15-04-2025
Bru Energy Drink 200g,Beverages,40.54,276,Summer,3.8,18.8,06-06-2024,16-09-2024
Tata Tea Juice 1050g,Beverages,29.37,475,Summer,5.2,11.7,20-07-2024,18-01-2025
Dove Soap 1300g,Personal Care,49.11,411,Autumn,6.4,24.9,20-03-2025,24-06-2025
Patanjali Toothpaste 600g,Personal Care,32.5,483,Summer,5.2,3.9,22-06-2024,30-12-2024
Himalaya Body Lotion 1350g,Personal Care,13.04,667,Winter,14.1,18.8,27-10-2024,23-03-2025
Parle Chips 250g,Snacks,17.85,232,Spring,7.8,8.9,02-11-2024,20-08-2025
Tata Tea Coffee 1400g,Beverages,15.86,565,Autumn,10.2,1.7,04-04-2025,09-03-2026
Lizol Dishwash Liquid 200g,Household,27.35,448,Spring,4.3,27.3,04-06-2024,06-03-2025
Britannia Chips 1450g,Snacks,45.77,393,Summer,4.7,12.4,28-10-2024,06-07-2025
Patanjali Toothpaste 650g,Personal Care,29.68,722,Monsoon,5.1,30,15-06-2024,02-12-2024
Parle Biscuits 400g,Snacks,23.02,331,Monsoon,14.8,26.1,22-11-2024,28-02-2025
Surf Excel Toilet Cleaner 50g,Household,29.4,827,Spring,4,2.7,15-06-2024,14-06-2025
Britannia Biscuits 250g,Snacks,38.01,440,Monsoon,12.8,29.1,05-01-2025,07-10-2025
Vim Floor Cleaner 1050g,Household,31.11,897,Summer,11.1,17.6,07-02-2025,18-10-2025
ITC Cookies 1200g,Snacks,23.24,979,Autumn,17.5,4.8,24-09-2024,22-09-2025
Dove Toothpaste 50g,Personal Care,49.21,583,Monsoon,8.6,4.4,27-12-2024,14-07-2025
Patanjali Body Lotion 1050g,Personal Care,5.97,243,Monsoon,16.8,3.4,22-06-2024,09-04-2025
Amul Yogurt 750g,Dairy,19.66,268,Monsoon,13.5,5.6,30-11-2024,15-06-2025
Surf Excel Floor Cleaner 1000g,Household,17.53,410,Summer,16.6,4.1,11-07-2024,15-02-2025
Tata Tea Tea 900g,Beverages,33.83,533,Summer,19.1,2.4,09-07-2024,02-12-2024
Lizol Floor Cleaner 1200g,Household,46.6,983,Summer,2.5,19.1,23-01-2025,09-12-2025
Himalaya Body Lotion 200g,Personal Care,8.49,755,Winter,14.1,8.6,26-01-2025,19-06-2025
Amul Cheese 1000g,Dairy,46.92,559,Spring,16.1,5.9,11-05-2024,30-01-2025
ITC Cookies 200g,Snacks,7.77,825,Autumn,2.6,1.9,26-05-2024,13-03-2025
Amul Yogurt 700g,Dairy,18.45,681,Monsoon,5.6,12.8,03-04-2025,26-01-2026
Patanjali Toothpaste 150g,Personal Care,29.92,240,Winter,16,24.7,05-12-2024,01-12-2025
Colgate Soap 1250g,Personal Care,27.62,292,Summer,2.6,14.7,18-05-2024,16-11-2024
Bru Soft Drink 1250g,Beverages,25.88,289,Summer,3.5,23.4,24-07-2024,07-06-2025
Red Bull Coffee 1250g,Beverages,31.53,404,Summer,6,29.5,11-07-2024,16-06-2025
Tata Tea Energy Drink 1300g,Beverages,27.98,906,Summer,18.2,23.6,08-03-2025,26-09-2025
Harpic Detergent Powder 1050g,Household,28.6,259,Summer,2,29.1,27-07-2024,14-04-2025
ITC Biscuits 800g,Snacks,9.49,550,Monsoon,9.2,25.4,21-06-2024,23-11-2024
Surf Excel Toilet Cleaner 700g,Household,11.52,619,Summer,12.5,9.9,17-12-2024,22-04-2025
Harpic Detergent Powder 950g,Household,49.63,825,Spring,18.9,12.8,28-09-2024,21-04-2025
ITC Chips 250g,Snacks,21.38,856,Summer,13.1,14.9,09-09-2024,21-01-2025
Surf Excel Floor Cleaner 500g,Household,29.39,341,Summer,18.5,3.9,15-06-2024,14-04-2025
Himalaya Toothpaste 1050g,Personal Care,31.48,188,Summer,5.5,11.3,03-12-2024,11-04-2025
Harpic Floor Cleaner 600g,Household,18.82,545,Spring,9.5,12.1,17-09-2024,22-07-2025
Bru Tea 950g,Beverages,40.4,182,Summer,7.3,29.3,22-12-2024,09-07-2025
Colgate Body Lotion 400g,Personal Care,17.53,386,Monsoon,10.7,5.5,10-10-2024,03-07-2025
Tata Tea Juice 1350g,Beverages,40.75,347,Monsoon,4.4,16.1,26-08-2024,23-04-2025
Vim Air Freshener 1250g,Household,43.49,156,Autumn,4.9,2,05-04-2025,14-01-2026
Paperboat Coffee 900g,Beverages,32.86,846,Monsoon,19.3,2.6,09-09-2024,05-04-2025
Tata Tea Tea 650g,Beverages,9.32,979,Monsoon,12.5,12.2,01-08-2024,11-01-2025
Surf Excel Floor Cleaner 650g,Household,34.39,61,Summer,4.8,17.1,30-01-2025,15-10-2025
Surf Excel Air Freshener 350g,Household,6.54,338,Spring,14,1.5,16-09-2024,28-04-2025
Britannia Namkeen 950g,Snacks,39.03,797,Winter,18.9,6.9,20-03-2025,26-02-2026
Britannia Namkeen 700g,Snacks,9.97,305,Spring,2.1,27.9,07-03-2025,28-08-2025
Vim Detergent Powder 700g,Household,27.48,463,Summer,7.9,2.7,08-10-2024,30-04-2025
ITC Cookies 1050g,Snacks,12.17,11,Monsoon,9,11.2,28-02-2025,05-06-2025
Vim Detergent Powder 650g,Household,6.16,795,Autumn,17.3,6.6,12-02-2025,02-11-2025
Bru Soft Drink 950g,Beverages,18.93,323,Autumn,8.4,12.2,22-09-2024,31-12-2024
Red Bull Coffee 200g,Beverages,10.88,998,Spring,7.9,8.3,05-12-2024,20-09-2025
Haldiram's Chocolate 850g,Snacks,31.04,193,Autumn,18.2,2.3,24-08-2024,23-11-2024
Red Bull Energy Drink 650g,Beverages,6.58,398,Autumn,15.4,29.1,15-02-2025,03-10-2025
Tata Tea Coffee 800g,Beverages,11.38,188,Summer,19.9,28.7,02-07-2024,12-05-2025
Dove Face Wash 200g,Personal Care,24.28,693,Summer,15.9,8.2,16-05-2024,23-10-2024
Dove Face Wash 450g,Personal Care,38.51,602,Winter,17.5,12.1,09-07-2024,01-11-2024
Red Bull Soft Drink 1200g,Beverages,29.97,79,Summer,8.9,6,27-01-2025,15-07-2025
Mother Dairy Cheese 1250g,Dairy,13.42,465,Spring,7.8,27.2,23-06-2024,28-09-2024
Patanjali Toothpaste 1250g,Personal Care,39.64,450,Autumn,6.3,23,21-01-2025,22-07-2025
Himalaya Shampoo 850g,Personal Care,42.32,732,Monsoon,13.4,25.2,16-09-2024,04-08-2025
Britannia Namkeen 150g,Snacks,11.58,692,Spring,8.9,6.8,10-11-2024,22-07-2025
Tata Tea Coffee 350g,Beverages,18.4,936,Autumn,12.3,18,04-08-2024,11-11-2024
Vim Detergent Powder 1200g,Household,13.92,590,Monsoon,4.9,22,08-11-2024,20-06-2025
Vim Air Freshener 1300g,Household,18.9,195,Monsoon,14.9,22.7,04-02-2025,05-07-2025
Lizol Toilet Cleaner 100g,Household,34.56,432,Spring,4.5,4.5,04-12-2024,12-05-2025
Amul Yogurt 100g,Dairy,9.39,950,Monsoon,18.2,15.3,07-06-2024,27-10-2024
Patanjali Face Wash 1150g,Personal Care,15.22,114,Summer,18.9,15.7,17-01-2025,16-10-2025
ITC Namkeen 1400g,Snacks,18.68,127,Summer,13.2,20.5,28-03-2025,28-09-2025
Parle Namkeen 50g,Snacks,15.08,634,Summer,18.5,27.7,29-05-2024,01-11-2024
Himalaya Soap 300g,Personal Care,12.82,250,Winter,4.7,11.4,13-07-2024,14-02-2025
Haldiram's Biscuits 550g,Snacks,29.29,575,Autumn,4.4,6,18-05-2024,17-12-2024
Bru Juice 850g,Beverages,49.6,705,Summer,3.2,23.1,10-07-2024,17-11-2024
Amul Paneer 600g,Dairy,30.92,401,Summer,6.4,24.8,29-06-2024,06-06-2025
Bru Soft Drink 350g,Beverages,30.56,877,Monsoon,8.5,16.7,07-12-2024,04-08-2025
Vim Dishwash Liquid 1450g,Household,36.51,121,Autumn,8,10,10-11-2024,19-09-2025
Harpic Dishwash Liquid 1100g,Household,19.81,43,Winter,13.4,10.4,16-02-2025,04-08-2025
Mother Dairy Paneer 1000g,Dairy,46.36,380,Autumn,19.8,11.4,08-06-2024,28-10-2024
Colgate Body Lotion 250g,Personal Care,37.56,67,Summer,14.6,2.5,30-07-2024,04-01-2025
Dove Body Lotion 1150g,Personal Care,28.42,682,Winter,6.8,24.5,06-08-2024,25-11-2024
Mother Dairy Cheese 600g,Dairy,34.27,177,Winter,15.1,3.2,15-06-2024,22-11-2024
Bru Coffee 600g,Beverages,13.66,50,Autumn,6.8,23.1,18-09-2024,20-04-2025
Amul Yogurt 50g,Dairy,37.05,37,Winter,16.6,14.3,30-10-2024,24-08-2025
Haldiram's Namkeen 1450g,Snacks,32.86,376,Autumn,17,26.2,31-03-2025,23-11-2025
Himalaya Soap 850g,Personal Care,46.87,325,Monsoon,15,28.6,19-06-2024,14-11-2024
Parle Chocolate 400g,Snacks,31.55,142,Monsoon,10.6,6.4,04-01-2025,19-11-2025
Britannia Biscuits 200g,Snacks,31.24,12,Autumn,15.4,21,19-10-2024,31-07-2025
Bru Tea 850g,Beverages,35.09,569,Winter,4.1,25.6,08-06-2024,26-10-2024
Vim Floor Cleaner 400g,Household,31.87,166,Spring,5.3,13.3,05-03-2025,17-01-2026
Harpic Floor Cleaner 800g,Household,36.22,572,Summer,17.2,14.6,12-10-2024,30-08-2025
Harpic Dishwash Liquid 700g,Household,6.21,894,Summer,9.8,22.8,13-10-2024,16-05-2025
Surf Excel Toilet Cleaner 200g,Household,15.02,890,Spring,19.5,27.3,09-08-2024,15-04-2025
Vim Detergent Powder 1100g,Household,48.83,233,Monsoon,12.1,20.9,05-02-2025,31-07-2025
Britannia Chips 300g,Snacks,28.42,147,Summer,5.9,11.4,07-08-2024,17-12-2024
Parle Chips 1400g,Snacks,15.81,267,Spring,4.1,9.6,09-02-2025,18-10-2025
Mother Dairy Milk 450g,Dairy,24.55,780,Autumn,19.6,7.3,27-08-2024,31-01-2025
Colgate Soap 1400g,Personal Care,14.34,714,Monsoon,13.4,23.5,17-05-2024,25-02-2025
Parle Cookies 950g,Snacks,48.73,674,Spring,3.1,13.1,26-12-2024,02-08-2025
Bru Tea 750g,Beverages,16.24,692,Monsoon,15.4,25.8,26-09-2024,27-07-2025
Haldiram's Namkeen 600g,Snacks,17.45,69,Spring,6.5,16.8,26-05-2024,09-10-2024
Britannia Namkeen 650g,Snacks,6.74,285,Summer,5.5,7.1,06-04-2025,20-02-2026
Mother Dairy Butter 800g,Dairy,40.49,652,Winter,4.6,22.7,17-12-2024,19-07-2025
Bru Soft Drink 50g,Beverages,49.78,85,Autumn,16.3,25.2,11-01-2025,17-09-2025
Colgate Soap 1500g,Personal Care,34.81,446,Monsoon,12.4,26.2,22-12-2024,12-08-2025
Paperboat Coffee 800g,Beverages,8.35,101,Spring,7,28.4,26-02-2025,28-10-2025
Colgate Face Wash 400g,Personal Care,21.3,814,Spring,2.4,10.5,22-02-2025,06-10-2025
Bru Energy Drink 700g,Beverages,42.78,864,Winter,14.8,20.9,29-05-2024,17-11-2024
Lizol Air Freshener 500g,Household,24.91,366,Summer,4,25.8,26-12-2024,13-04-2025
Vim Dishwash Liquid 100g,Household,39.69,171,Winter,15,22.4,15-05-2024,12-11-2024
Bru Tea 1250g,Beverages,38.11,684,Winter,5.4,23,05-09-2024,12-01-2025
Parle Biscuits 1450g,Snacks,28.45,219,Summer,18.2,16.5,17-08-2024,09-05-2025
Haldiram's Cookies 1000g,Snacks,9.35,630,Summer,10,26.2,16-08-2024,01-03-2025
Surf Excel Air Freshener 1250g,Household,13.07,663,Autumn,4.5,26,08-02-2025,09-01-2026
Haldiram's Cookies 950g,Snacks,36.15,989,Spring,2.1,12.6,09-12-2024,01-09-2025
Dove Shampoo 1150g,Personal Care,11.75,72,Autumn,11.7,13.3,17-08-2024,26-02-2025
Bru Tea 250g,Beverages,18.86,568,Monsoon,15.3,6.5,11-01-2025,29-04-2025
Haldiram's Namkeen 100g,Snacks,37.57,509,Winter,10.8,30,02-04-2025,11-01-2026
Surf Excel Floor Cleaner 1400g,Household,22.59,589,Summer,16.5,11.7,21-08-2024,14-07-2025
Tata Tea Juice 900g,Beverages,5.56,854,Summer,14.2,21.7,02-08-2024,03-06-2025
Harpic Toilet Cleaner 900g,Household,29.17,226,Spring,18.3,14,12-09-2024,04-02-2025
Vim Floor Cleaner 1200g,Household,7.54,394,Monsoon,18.1,14.7,02-12-2024,18-07-2025
Parle Cookies 1450g,Snacks,46.19,817,Autumn,18.7,18.6,20-07-2024,27-05-2025
Amul Paneer 250g,Dairy,34.92,966,Autumn,19.2,10.7,08-01-2025,30-12-2025
Colgate Shampoo 50g,Personal Care,35.47,995,Summer,14.1,27.5,14-12-2024,05-05-2025
Tata Tea Energy Drink 800g,Beverages,14.47,973,Autumn,13,26,23-05-2024,26-08-2024
Red Bull Coffee 300g,Beverages,40.63,125,Summer,6.9,12.2,02-01-2025,24-04-2025
Dove Body Lotion 850g,Personal Care,26.92,201,Winter,9.3,28.2,27-08-2024,04-06-2025
ITC Chips 1050g,Snacks,7.47,657,Winter,14.9,8.7,20-07-2024,17-01-2025
Colgate Face Wash 450g,Personal Care,43.86,181,Spring,14.6,12.6,23-08-2024,10-05-2025
Bru Energy Drink 50g,Beverages,25.29,222,Autumn,7.2,26.7,25-06-2024,02-06-2025
Vim Air Freshener 1150g,Household,34.55,19,Winter,3.1,24.8,28-09-2024,24-09-2025
Parle Biscuits 750g,Snacks,38.32,863,Summer,14.1,28.1,19-12-2024,23-05-2025
Patanjali Face Wash 1050g,Personal Care,32.37,520,Summer,13.7,16.3,25-01-2025,04-06-2025
Vim Floor Cleaner 1000g,Household,29.64,30,Spring,14.2,22.4,14-07-2024,16-12-2024
Patanjali Soap 1450g,Personal Care,44.65,718,Winter,16.4,14.2,12-08-2024,11-11-2024
Tata Tea Tea 50g,Beverages,32.82,323,Spring,12.6,13.9,22-05-2024,22-11-2024
Mother Dairy Paneer 750g,Dairy,10.48,887,Autumn,6.9,22.3,29-01-2025,28-11-2025
Tata Tea Energy Drink 100g,Beverages,43.07,510,Spring,18.7,26.3,04-01-2025,29-10-2025
Harpic Toilet Cleaner 450g,Household,22.9,425,Spring,5.7,27,09-07-2024,19-12-2024
Paperboat Coffee 1200g,Beverages,36.26,315,Monsoon,10.1,19.5,06-07-2024,08-03-2025
Tata Tea Soft Drink 900g,Beverages,6.42,519,Monsoon,7.5,17.6,08-07-2024,30-01-2025
Britannia Chocolate 650g,Snacks,45.93,218,Monsoon,16.4,25.3,26-01-2025,09-11-2025
Parle Biscuits 800g,Snacks,42.89,538,Winter,12.8,3.6,19-11-2024,19-09-2025
Harpic Detergent Powder 1400g,Household,31.66,720,Winter,8.8,19.2,25-08-2024,22-05-2025
ITC Cookies 650g,Snacks,38.28,53,Monsoon,15.6,19.7,16-09-2024,24-12-2024
Surf Excel Floor Cleaner 1350g,Household,25.6,938,Summer,9.5,18.1,03-11-2024,01-10-2025
Paperboat Juice 1150g,Beverages,30.22,705,Winter,4,13.6,06-12-2024,12-06-2025
Parle Chocolate 1300g,Snacks,22.86,304,Autumn,5.9,5.8,26-12-2024,07-12-2025
Red Bull Juice 1000g,Beverages,41.07,701,Spring,19.9,8.2,15-09-2024,09-03-2025
Parle Biscuits 500g,Snacks,30.45,740,Monsoon,5.6,17.8,19-07-2024,16-06-2025
Britannia Cookies 400g,Snacks,32.47,345,Monsoon,11,15.1,10-07-2024,30-11-2024
Britannia Biscuits 750g,Snacks,45.55,904,Winter,19,9.8,12-10-2024,22-04-2025
Haldiram's Chips 450g,Snacks,47.53,942,Summer,5.8,1.2,30-08-2024,24-07-2025
